model,batch_size,sequence_length,result
GPT-2,1,32,0.0058
GPT-2,1,64,0.0059
GPT-2,1,128,0.0058
GPT-2,1,256,0.0057
GPT-2,1,512,0.0068
GPT-2,2,1,0.0075
GPT-2,2,2,0.0077
GPT-2,2,4,0.0061
GPT-2,2,8,0.0061
GPT-2,2,16,0.0077
GPT-2,2,32,0.0062
GPT-2,2,64,0.0062
GPT-2,2,128,0.0060
GPT-2,2,256,0.0067
GPT-2,2,512,0.0128
GPT-2,4,1,0.0059
GPT-2,4,2,0.0060
GPT-2,4,4,0.0060
GPT-2,4,8,0.0060
GPT-2,4,16,0.0061
GPT-2,4,32,0.0062
GPT-2,4,64,0.0059
GPT-2,4,128,0.0064
GPT-2,4,256,0.0118
GPT-2,4,512,0.0237
GPT-2,8,1,0.0059
GPT-2,8,2,0.0059
GPT-2,8,4,0.0060
GPT-2,8,8,0.0060
GPT-2,8,16,0.0061
GPT-2,8,32,0.0060
GPT-2,8,64,0.0063
GPT-2,8,128,0.0113
GPT-2,8,256,0.0215
GPT-2,8,512,0.0443
GPT-2,16,1,0.0059
GPT-2,16,2,0.0060
GPT-2,16,4,0.0061
GPT-2,16,8,0.0061
GPT-2,16,16,0.0059
GPT-2,16,32,0.0063
GPT-2,16,64,0.0110
GPT-2,16,128,0.0209
GPT-2,16,256,0.0404
GPT-2,16,512,0.0849
GPT-2,32,1,0.0059
GPT-2,32,2,0.0061
GPT-2,32,4,0.0062
GPT-2,32,8,0.0059
GPT-2,32,16,0.0063
GPT-2,32,32,0.0110
GPT-2,32,64,0.0206
GPT-2,32,128,0.0390
GPT-2,32,256,0.0780
GPT-2,32,512,0.1698
BART_large,1,1,0.0105
BART_large,1,2,0.0131
BART_large,1,4,0.0133
BART_large,1,8,0.0132
BART_large,1,16,0.0132
BART_large,1,32,0.0136
BART_large,1,64,0.0137
BART_large,1,128,0.0137
BART_large,1,256,0.0145
BART_large,1,512,0.0153
BART_large,2,1,0.0114
BART_large,2,2,0.0133
BART_large,2,4,0.0132
BART_large,2,8,0.0134
BART_large,2,16,0.0135
BART_large,2,32,0.0137
BART_large,2,64,0.0138
BART_large,2,128,0.0135
BART_large,2,256,0.0166
BART_large,2,512,0.0248
BART_large,4,1,0.0115
BART_large,4,2,0.0131
BART_large,4,4,0.0134
BART_large,4,8,0.0135
BART_large,4,16,0.0136
BART_large,4,32,0.0136
BART_large,4,64,0.0133
BART_large,4,128,0.0150
BART_large,4,256,0.0213
BART_large,4,512,0.0450
BART_large,8,1,0.0115
BART_large,8,2,0.0134
BART_large,8,4,0.0134
BART_large,8,8,0.0136
BART_large,8,16,0.0136
BART_large,8,32,0.0134
BART_large,8,64,0.0142
BART_large,8,128,0.0195
BART_large,8,256,0.0389
BART_large,8,512,0.0886
BART_large,16,1,0.0118
BART_large,16,2,0.0134
BART_large,16,4,0.0136
BART_large,16,8,0.0136
BART_large,16,16,0.0133
BART_large,16,32,0.0141
BART_large,16,64,0.0192
BART_large,16,128,0.0356
BART_large,16,256,0.0757
BART_large,16,512,0.1713
BART_large,32,1,0.0118
BART_large,32,2,0.0137
BART_large,32,4,0.0134
BART_large,32,8,0.0133
BART_large,32,16,0.0141
BART_large,32,32,0.0185
BART_large,32,64,0.0343
BART_large,32,128,0.0696
BART_large,32,256,0.1473
BART_large,32,512,0.3349
mBART_large,1,1,0.0113
mBART_large,1,2,0.0139
mBART_large,1,4,0.0143
